account,vestingWallet,amount
0x17d5e13e769f4cadf9393196eefa04496b7a6cff,0x21e0bf79672e7cd113cca9a6c138a2f5893fdfa5,993892637606720000000
0x36bcb7aa9a2202fcde106c041b4c4449a2aaaf33,0x80eda83759396fdde5179f9a21b0fc10c129a3fe,178261588904486000000
0x7e091c89e05454587a5e5f48c61e55c888e3d839,0x25fb3d8ad0b5030d14b0751b46d4cb886481d45e,155158496250658000000
0x9161bacaedc2379196b1d1b08bacbca5afc4d13d,0x2f6591b2cc25319b93be2790af32613924a88fc0,1106443056667200000000
0x9eaf005f7674a802ecfeb6c76bea36bbe6371443,0x4e00b6ee1a2eb074cf5b49eb9861c0cfd320f739,2199670143065090000000
0xb49509ac32eacb3a7f4ea8c8b6c7c67e65e12b6d,0xa7e2f3bcbc26acbdbb1a447be6b66147f400aa37,5875434647859000000000
0xb6234ff7d76f27e4c6aef0dc8ffc8d6b74ef98e0,0x2e61170c182b10229f2bf6b4042e070ce14c0a03,275072115452815000000
0xfd5be9a052b60d642a9968302be63c489f24b0c1,0xde6dc32094f2ed533a3f69ef989f56b4e4d0cdc8,872743653552705000000
0x2bc9f668939001c355c114d5df65ec03000de873,0x4d26efe39cb250d886b88507177de2bd331915f5,173318043515122500000
0x60bdaee2a58d8a6f9299e87cacb381f3604db183,0x3b28c668605271c89f324a3fef23ef3a6fbf2207,15802893380427900000000
0xa13a2bbc706c220fa084f25c928c786ab28c9ae5,0x439b8af23a252171bec5e5abd5717f4c967b3620,2727880274016555000000
0x87eff1a349a6f257ce2c80eed0dad58899666e5c,0xe07048d3603915429781cb38efed96069b96a6b6,13283591577022050000000
0xd577b011ac169e7e1502ddb4d2586d1e2a144a70,0x9ab38d24b2a5654fce10a3f86508031b976c996b,258006444468144000000
0x886eb86d60eaeff4ccfed96e816cdb93ae07f4d0,0x2f80d51ab1f93d0edcd3494bc7824034d0a321c6,1604708927603090000000
0x6e2e8c41dd651e62b4c2dfa7227e24028c9a8868,0xdf25552f40361ddcef2355a0bb080253eb35e425,301007444799332500000
0xc513fb4b979f1cefc43682ca7ab4a19cee1cacc2,0x675f0731a3c4c60aa5f409cececff64008a0b986,15802893380427900000000
0x13d75e3efa4788b9786a66ccdd54bbdbfc6fb690,0xa03ee3aa8824381b4414ab64a4cc9893497d4c5e,2727880274016555000000
0xdf68be7237fb03eee5d8738d794d0fe5e23dfc8c,0xa2ceafa1e0502bd07bda5507b9f244d2cb94f342,339847121892963500000
0xbae2bb09e0b0b7ade4654d36e8401967aa6f7735,0xda63f4d86ec9e1dba1e8bff889962637b6286211,370959963732972500000
0x7bdb82f3cc7e247bb12769af9994651a3cb6ab24,0x77c731104b1bf6164a1e39609fe84859b50774d3,2327557944408060000000
0x453f70f9d222845edd5d0be4ce088ed7dfd529e2,0xedfece8777561a05ce62dfcfb430637d3bb217c3,1528015178805440000000
0x9f3548946850e17655f76a031c7d602202d8f51a,0x13698f131e6b3477ea48d78d425b1db2ed7147b8,1718518057656585000000
0x08b35d6cffff52e3d619140ad88ed43d9c6e66d8,0xfd6978c48c943b24398a93c43f56c77d60add5c5,4020034361386725000000
0xaa3a1d43304704299abc82e54fdec0876747fd5e,0x045e5b06e8dee9199f09914a39d324a9850207af,3916956533746865000000
0x55abe3704894307800e5c8baac9432136a82ae97,0x6c8e42e42d16ee4d1abacb9cf108f7d2dcc687a9,1199559551535235000000
0x9e1fb857c215d567754b42514fe1919ed2b55c70,0x1022e92891a05c7004a6b5c770fbd6ccd5231469,849617910085030000000
0x5cad4c2cdd19a55cb545229698b8953060fdd2d9,0x413a8ff041f5b2848aba007b81f2e9ee6618e74a,8486739105531100000000
0x3eca5eee06a42a11ae1bf3aba57f46a2906e9154,0x394548db6041e6cdc9467c9cd5947772ecd78e73,4338049206635205000000
0xebf227df005e3c2b7d5bc1a13be24553451380c0,0x4319d7037ce7511f4854fd6f0f996349a910e66e,1220548680606300000000
0x6c17dc3d71f30a1dcb3d279bf5a247fa3544f85b,0x80cf59a9a33eb2e59b9cd2d477e549b5ec8b6ac8,1476905861374425000000
0xb81bfb055e321de4c50e0fa6b59bb6665f5a3dbc,0xf2bf5a4f7ada0e588783b57acb9dba45ff384453,456071924369639000000
0xa65edadf32e5730ba78415138e10751f317e4de2,0x81e540651ddb284a6fd4445dd473f3b773ad6362,15802893380427900000000
0xbaffde7469a11da9982d8e0241e5762f97559cb4,0xb6f4baa12ed1698857259d8154f654a459e76d16,444258018406823000000
0xb3a353b041dc3cdf034be09d4aff7354e6e0392c,0x34ad9c029b44643090cbcb03a40b355b577af00d,230530922991721500000
0x2b467a6a63d28375e4f213b5513b1fc68f3d7da8,0xcc36e8ea0489db6d53f40671c51ecaac3e6f6ca3,359156656243984000000
0xd5041db24d386db0d67d158560830f490ae51b1e,0x675471b2b86b860716515ff8993ac2938a78a037,2249100919302285000000
0x9b50f750dc4eb597fd5bb0b8c435d734782368fe,0xbffc005a109ea0d12d015dc2b89da5cbeff3558a,1288888482664680000000
0xdd5e51244bdb0183197405cf6f1e3f6b7dcf9a7f,0x55bf039139f3b50220d29a6a0f341f4fa26d79d3,56188072376140500000
0xd9da5ef554e0af872c870005ae1af32f330c7b29,0x4e810d9c3cb8b9f8d76f705a8b858aee1bdc4225,2668933037526715000000
0x30bc7697f638edd618a040bbe522287a517975d5,0x863de3a2e46c8299eeb03c3d34b99b56fffa7474,319250347058747000000
0x91228dc311c73aa002fb990f621ec73ce67ccf06,0x66fb2bca82f2a850df891a4e0b05b80cc7955891,918210937706940000000
0x08b8cf26fdacc2ee0bf1bd53d2e0bc6a7c578aa5,0xb309c5ee7e36160d897660e5b961c7eeafb65c4a,381712357741638500000
0xf7a9683eb47467c895f388da181b47ca7c33003b,0xcbab72667192c71cd5832d7edc9da2c632dabcff,2656718254299885000000
0xbfe8a3f07dc98cfdc33d91215987e5f532f41ad0,0xfb83d9d3a9e674bd3f85a270a6be235f2eaa453d,111839288858361500000
0x35355bb8de03667adfc1b658d6fc6d0c9ba51fe4,0xca61a867d28ec1e656c079f1a23a847e9652313a,658453890851160000000
0x9eeb24837475c54db217c3293b3c45c89a65f5d8,0x6c06a86b80d988d6e6dd519cf9ff6c8ed4e71d6d,1431977413743415000000
0x3592cab5540c0be4843643a988de6165e39c4036,0x024f50eb73247d388ed02c262e05c8cec791d124,2955012595152095000000
0x9b19bb1fbe8978d8a2454cc3b812dbf1341e03b3,0xf6893637aab051b59c6ab61bc67e7aec6ab8612c,3320897817874860000000
0xe5c8d497b8f3c2f7e35d1c05998e8fd4ccb97d2e,0x40003fe37646f7d9fb005cbc748eec7a0d95e78c,173849210367425000000
0x7d2f003bab966b5c295fbbe001fe25b8111403e1,0xc9224a30e6ec669135038d559eb5a02ff815e4f6,175295596522224500000
0x761622bfbef37d6d1536d8b2505d84714a5c7f97,0xdc4d7d1fd9c596bb08c226487ed41aa280c88edb,548303594166775000000
0x70f6b77d6b75a5e64551760e069cb5fbd1a634bd,0x51ced4539e4e36267191bb9b2548753cf84fa81c,914018177246820000000
0x5d13eddcd979a6e7eb23d8d897a23b3d3dafad2a,0x631b6e3ff23b3e7f61ac60d0e8b5e6244b9ae696,203908273135778000000
0x07acd0ff6031800f3624f994535dea410ef97174,0x17fcfb634ec5413f88f550dd5c2ce6e8f2e8a386,4773790708670925000000
0x397cb0f843472f8ad52e44bf811c608dfd09ee4c,0x3bbe2ad891014e3971d3ab48f65fa5800de31e82,10535262369506450000000
0x89f9e8e70d48ab9ee97a35c17a196254843183d8,0x99d5165aeeed06adce228d62ecee028a01f42d02,306257650602374000000
0x0738f2a25e59bb9178acea620935ef8895b71c3d,0x57f6a4f34d399fc7e573c7b4b3770b33c2349b49,5657826172194950000000
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,0xc6bd218103af406587878755820bf313079cb04d,271527421114962500000
0x2e070a0859dd0968a44b055d6a214869f9569d76,0x7ff44d8217fd72743a0d473ef3956f6cc2815424,327763681780651500000
0xab95e42096ef6c18ed278f4fca25754c96e60aae,0x4d814ab069d94b97091c7943bdbeffe611a2e30d,4788755521939075000000
0x12a38c1754051093fba9ab98326ec46fd0e9547e,0x4ca1a50e0d0d3d5e601c44c7c8f42749e5a77b76,4629130337874440000000
0x41ea7e9113bc00d3f7ce54130eb2f6d152bf91fd,0x8a42cb45392f21be1de8a0368ef1dcc4850006de,275792200627850000000
0x16f665da6d806760afc317ee29ef2fef2ff4976e,0xde438be62771f41ca3fdaea3c56131519b0e1558,951981468014620000000
0xabdb75857c9f6ae66bf5ee3395ac33dafcfa3f03,0xb5a0db406d1ee88507cd36324d373258a79699ae,529410202674775000000
0x259d148468bc7c7d9db54b57b6f4b80f53e4537f,0xe2054b068f9e5a9c7a179e8a4ad486978cd29877,6672332693901800000000
0x4a19fbb1c5f1e226a1b060e44b4ffd72a7af2bff,0xd39419960f562a7bd22d15005a9d02c0f21c0dde,282446693677725500000
0xbe7ee03a053139c3253a157b2c3812dc6b993d10,0xa64afdd112871be14fa8a72c864787c07d3f4a2d,1459704917622420000000
0xfab9c7232f0e9aaf838c0e69c0219ee8b8bd6e4e,0x4c3b8137b883782c67d8c1acd8e9b55bd8103352,15802893380427900000000
0xb14749bcd7f58f60a92fbf51804c3dc9f360fbac,0x0fac13f9017264d83ef247f044e114aa5217dccf,1100699105263380000000
0xe06c8e73834f8a82900fc093f8dcda1c59bbdca7,0x00497a5afe4f9120a3714e5cfd9754fe2f76c0f7,2886373191305745000000
0x48ada178bdffbb0fd53210dcbc6d074d00f87b5e,0x4b19fe36348701a73e98d062ce41676175e37dfa,517521664914155000000
0x5e69a644dca2bb1bd616b08492665aa63292ef0f,0x441f3c4bace31079e7907acb4eee818508b8e98f,125171431464546000000
0xefbdb2544def5529a51a87c9793cd5f5a33c231e,0x3194ecc4559b0ac60a5c66a10776c3a51b20451a,15802893380427900000000
0x572113454672d4175d6feaca6b9d791c41df3966,0x88c1b940be3e5fa58127d949d17360552aea5436,1637236760516385000000
0x07f84c3e68d34359248f2bd2ae3979b629343593,0x055625d4d917ecfbc149cd026cd5189bf034fc65,3024976260393200000000
0x5f96c96ee8760151131d31e0cb6b10fd3347b08e,0xbf30f3e3d18093cf01237e06183ecabbf57aa5ef,4177776335717740000000
0x9bd6ebff01b4148fcb087f2bbf3f7139ddff4858,0xbef6a17bdfb867a4160464d442e1f4e5b390c33f,145985169489613500000
0xbfc540fe2e9710ed9f45e8f4efc2089152cc6360,0xda5bffa3ac38198f5092bf9e06efc829c763a580,1706415833171675000000
0xc61a3f6b71bbd85c8beafb8a04803deb2029a346,0xc7be76b1614e2834429bb7dba41cd327de40f200,8486739105531100000000
0x7c53d458f1186730c056f1275250fa4fc1253da6,0x6a4f3232d7f9fcfe9b216fac07f514fc5255990b,177063202823136500000
0xdc510ba636513b6084c262f258b16b4326414929,0xcbeb1c21599d12436c85720f0fb664dbf5e30a85,3138163262140090000000
0x0e0a4aa4d1051f76b985633812c475bd4c8c6e23,0x5d5eacc81e13991b6e9fc3216085d6f682a511b5,2350173981352640000000
0x475423361dc8972251c4aaf3af8b729057ed01bf,0xe3c3fa6a294b99ca5db2910436c4cda13f5da10f,2269133351743360000000
0xfd71f5bed847c264a4150711f436390e0a18e0d4,0x5938675d9d6f4af2e2812b946134336f5926e783,4326982745923495000000
0x5b76d2ced02d40e3213459d27f91d9ea74aee28f,0x08a5cc598eac152c46ad542db4dd9ce794b31bc8,41153389248722150000
0x63adc9e40e66492763b200531df34bc39f0b3ad2,0x744cd538502527db4241ead179ddc48077cd2248,12220904214197550000000
0x882128a190a594497fcbd10cc3fe01bbd7d376fa,0x034af3b9ece1056afe26853d974a5a235bcdc94e,2223037007079960000000
0xc122e4413d2f857412be39a158adf7b4a7c00f3c,0x971c9ef9379c3e0bf4afc4dc2b554ed4725ef082,161253988285356500000
0xc10dfbc7829afa006cfb381ffd15a19274873368,0x2c866ee079a0025f24024133e33f02a74d14bc84,1921525766039660000000
0xbe6c5447423aec564e595cb00ce022c624d0da8e,0xaf81f9fa7a912aec49f775d8e7a4ca0e4f6eabd4,2223037007079960000000
0x45bcfa68cca6fa26b25fe8a5766fae021ae8dfe1,0xaccfdb9d4cc686bfcf3bd759f2246c37ff0f40b8,1907960941631345000000
0xe1bc79d65c14914969d387689e3a55c4e9a43a1d,0xe4900b2b8f3618ba47f7170447950e4a32d84cfd,854210388930320000000
0x7e00c573fffc25a7721fa88e098d2f3de0a1feed,0x6882dcffdc00f4001a656f35d0eb29dbfafca6c8,1604708927603090000000
0x8ef5c2ce22490d85a480366adb797f2868a27da3,0xff21c7d6629d2b675d5a9c6cbb2353b434ddded7,4020034361386725000000
0x30b425d3a7bbd7b33d11be9af496af5908ebde1d,0x48ebf7de699d8c9051750a62d77bb6624faf2364,1048010362385830000000
0xe4552f7f120c50463e6096223f621410f09b28c7,0x8c52d228deebe0a54b3cd723041f4803515b110f,501679222159225000000
0xff78b87ee22421761ded5e954c8c639b880f7022,0x3d93409556755eb07cc3897efa9803feedc8c369,10535262369506450000000
0xefd4ea3c87da79e641afbd89d50887e8efd6a697,0x997b1aba088ea7aa1df16fd0ad87863cc7e9e416,291297578202235500000
0xcaaa1783c795a174bef36fa915f656bb479a0cd8,0x11d40c6e86c35c63a2844c3974784968a544e637,582978913867320000000
0x40eaeabcb854611162e948f8cc5863806f9abf9f,0x48ae252b56ac4a32e3f0216054c5ce24bc63b85d,9547581417341850000000
0x32209be8f619dc5d7c321c1e3edd5c00d3db2184,0xdfd0ed506c0bf6668c0a64efd63c917b0c995fc1,4659827479336445000000
0x4c7455c46234dac36deb975af47e504cfb2b738e,0xd9dd07a7671b785b4978319a021ca85ea88b4ac5,121514030891104500000
0xc5274bf2e8d54210989e5859c3dd98f8ef008ae5,0xb7b03f10197415cecd4f47b20ea99322817d6579,229860290337705000000
0xa2aaaee87859a7d765d8439419534adea18bbb87,0x7c42a66082cacf2697ab142d0d27e3be20d90b29,14548695609481900000000
0x28b5fed8bb7dc59b0e083786f2ef596d0a357acb,0xe8ffcabe9b452f1973d61fce89f0a0da12f655d2,3511754112633565000000
0x3b4b0d8853db68f290757e8d5de2e5c7893ddab0,0xb589e8984bdcce7e64067d1a9eacb5eae34992cf,646902081142690000000
0xba3de9d62172aed6b3ced6748c31bed25e0a5619,0xe3c658b0f8eff26b48558a522cd42b2bd497a541,2524073329033130000000
0xc6c667b969966a95959217b8f6b91ee04b5ca692,0x1c50c1cd1d011a1d39d4fe1ec39b44ee8bbc5f29,292646197123321500000
0x0031063bc6bd13b50fb45d9360c7a094108318c3,0xbb9f3a53bce0e09b3ae7afca93e7623c86cd793c,4700347657182675000000
0x3e4e3848be243680918d4626cb6cc8e5529cf29c,0x0c9c998bd92e2b8bb6c69fd4e2685a588b39af37,15802893380427900000000
0xa263e219e049a01f7f2acffb9777364e61669c65,0x7a05aee83950c63fac64fa45f040e08133f3383a,1228036639323585000000
0x6c1144f20893d3b36079030a95ba0a7c7a247ebb,0x4415463949f90db141567bc81c1294fc24a1f03e,1781698720718845000000
0x8506f2a118221a74888aac2912dd7664067e70ea,0xb7ad39cde971c4073b20b81a7cc2ca5ac1ed9af8,15802893380427900000000
0x4580719ab87eb414df356c423badeb95b71e13cd,0x76284c2686f0de4a2e4b5c39d48edf722308d7a9,2546021609450290000000
0x4119cfc1ad24194cc0215a072db51f53d3d3ece1,0x015bd686a78d42de91ae3c98f6f9b8bdb05b03c8,1132823880113375000000
0x612d809da2773f5f2f3656283350653f06f881c4,0x7a041991dd7a28d0fa09530ff8ab513f0a2665d9,3028887897915345000000
0x4ae86e5353b8b171b6168b29862e11c04a05f210,0x2e93e4a8fadb455cd0f3d0e2772d8ce0e28cd291,769884580098280000000
0x944accdd70a9fc5fbaf7f8686ea5e93eb3f40c60,0x25dea83d4322a97f366239210dcd9c982b63bdd2,266715545433245000000
0xd3c93cbb708525cd5d53eeaefb11d46eb8ae7447,0x5c8356907e74d0cd7f0b154a1c53a3b797d199e3,5004249570468850000000
0x71799e78ec33609093956f3abc6cb742a2531fd8,0x491c92d15b14f777a04b5c0658172f5b1b1077a7,154024269916433500000
0x21ca746283047fb20257a5a8687d78391ae633ca,0xe56f294167e194b3f4fd514f27160d835e2aa84d,2472561638330865000000
0x7e661ac52e2578d56eeec231016c7b4dc0a73b75,0x9efebcf03f41f09dc5ea4a3c534f244ebfec6383,5048146415755250000000
0x772be94ac42b88c4d97ae5305845584b3af3fe74,0xa58ae9d25054e301d106d44ab9455f84730e2072,324161907391908500000
0xe1ab77fa0c089dd578fa1e542e50d655a37c3b05,0xc6790986f19902dd7a41526b755e51a4d8020aa8,2850718050074565000000
0x2418c7ff88f10b461566a65d5563c22aba85ab2b,0x8b2f244ff8b5bf92e0ffa791a88cea44ec482fc6,655721781290930000000
0x820e9fa32b17c7ffc248810cbf3a4b8e89c63a15,0x3a3b9e05bfaa16d18e967299ca8b8b818a28350f,1340851546142940000000
0xd5b2bceeaaaccb2bf152207f7e8c4abcaa7d5881,0xcfc4c7efc7cfaec12bb2a69f638637729947de6d,240348164981707000000
0x51d46d620008c7452f0cfbb6fdcd132e64c7a794,0xc52ae9691aa2b4001ab7bb66218c20c978e094a8,1239442567255630000000
0xe9b3413ab3e288c06f3bb9617ee9c8cb60b85fb8,0xb7d5059ac466aa56aa16febf34802d5bc44a0531,7126795125186400000000
0xed08793ea75f0770b2a35c4300db058588597eec,0xfa7c1355743a1dafa52d22a1dc1569f934b6d289,1404701704050895000000
0x2d3a6b6681f85ccb5a8ccaa777ea51dd98430ea9,0x490d7a4608b53c58da2731853a5ce6626692db49,15802893380427900000000
0x78d78761030fd938006fe9123e190ab8f9e1fb8c,0x2d67767984f2d19a773d18eef99401291ce07abd,1808291387218415000000
0xa8111288103cfa7199300d4fa83bfd8a8519669e,0x4cec446a94cc16381a2ce747dbca19fbdd59a258,4571906375301950000000
0x374801c2999c8c41202e3f9245290570dbbc7d76,0x539990fa2ac936d7daad070d6ea6806e36758cf9,249848105943138000000
0x2995e8eb97b1835bd00b9b43946ce994074d7245,0xa672a379f09448a455baac40fd25fe0aab276c3e,362392245987315500000
0xa2435fd3ab620e5221beeca3062beb04d9b72a93,0xed3e58bf576f56e9c55ff60d063daedd9ddf0684,532468083614410000000
0x31ebb228fd26e876e76c541fffaf64abfc0d43b4,0x4ac7f158641dbbf1bf577a34fa01dc918cad80e8,2605494924260765000000
0x6f93e5f3fa7dbaa77e3e923c207a9b81ded863a2,0x56f9180b2b65d562d0ef3c97cfb69340f6c134e4,2001699828187530000000
0xa253bb4079f53b04727002489e0ee765280c1ae2,0x6495549b8d7cc84cac8ee9f51d3d4098965cc1c7,4765952010002695000000
0x7d856e72ca093b44ac278694f81e1dc02aca9060,0x07f3922da7f5d001ebc672cfd821fcd5ddd14fde,15802893380427900000000
0xcb751a8c082d299e0520e4cb038fd04bdee6167d,0xf5f089c93bd9de5826e2a49aef50e6fced054974,2036227074777105000000
0xf54d49b0e977240693a38653104f172acd5b4bd5,0xfcd5078a3c149d97bbc4ae6a48c16bd7e28eec53,3972312088629200000000
0x9f0a8ac1c2a3760171f4d14eac78f106dc9c8406,0xf4757c8dfd88547160f532f8d00c755452d99b50,137416461429304500000
0xf43d4d23cd19506a9b834fb5683629bae04b9c6d,0x78054b0048347d074d62c1de6a7beb7ed04209a5,1971113612501795000000
0x032f6b8e9373b2658d44350a7e10990b7387885d,0x60c4ab466556ef5dbbc2efa05dce84a3232e9113,7126795125186400000000
0x2107fb2cb20dbff2a8cfbd6595628c6466b33323,0x8194d754e99992ba702feb508e785907d299f187,446409403241110000000
0x0b8170abc9822b5bee50c1e4c8ea7157a827edc7,0x933e5514d22011b1f788c84b76094ee3440388b7,3574464007502020000000
0x0c63dd4116084f4ceab5559c745e74720257ccd4,0xe2da4a6b7c4a6a6098d2bdad42864e3fa53eed2c,1205843192818520000000
0xc1755b2a9ee0fd95392f9fb2ba5cc6281a0f3fbd,0x5e6c74e01cdf0671eebdc297ac21b0ad18f99459,186464849787741500000
0x79b8b4fb6471e5af23b7edb33eec865e359f12ff,0x2200fa263d0583438ec1fae4bc75825fd4b34ae4,1097423081183520000000
0x7c8c8ef20a48901372775618330b294ab937c934,0xc2579e96a5403892d0ab89c982802b39be0190b6,1533614143930125000000
0xd7df226a76982636af14727b6a656ab6062a3cf8,0xbdb3002b38cd78de25d92a35d2878c13948832bd,3024976260393200000000
0xb9697473d8e8b77b51120c3150fd36cb0e6307ba,0x7ea8414491d4acb972154d172096eeeeb48dc50d,858852962947620000000
0x409ddbd0148fef60993760bfc88a4b5daf9fc4e7,0xa29bf0839ffb24da169d19ad0906985f11999547,679694349138550000000
0x071b00c803ee6937638ef666e13fb58a11331d52,0x13d07783587b326547bf538e5cefda38c5be5e7a,478875552193907500000
0xad06b8b173702ae6647ecf3f92e2544a9e6afce8,0x653535f1efd67fa26e65bbb4a5bf7a47de9f29bd,13283591577022050000000
0x3443ab1e5b0e08987ede9fecf7276fbf5f51abab,0x833927bd86f750cf35f802cb903bd80433943c0c,10184086743323750000000
0x0ef2f3a87aa1275f8127bf5fcee4dbf531964952,0x40dafc873fbd53dbe5c4f5586810205dcfe8d078,15802893380427900000000
0x44f5c4f7b152ec27d91bfd5856efd76804b3090a,0x121863296ab7fb589bfd0ea5068b97c35aa3b57e,2020461233914020000000
0x95f1946634f3f819e4b3fd61559cb2187de29e27,0x3242f007eba870068227a89263052e9123c689bc,518978396696485000000
0xd3ae3c8e2700eec76a9823d6a4bc4e11b22adb28,0xed5aee4a1c73d7c10718dc69fa4d3574e2600802,4177776335717740000000
0x10bb170668c7246133ae6231500743881ccca299,0x56e0e94debeaa7550f9a70b1167da72a68b0ca2c,1463230827587675000000
0x99e3b7452a66bca68d3863f04ff332d5d89dbbec,0x29affacd35d92e2a21149502de468189aa6ab243,4251070818937690000000
0x383ec4dc4ba683d37f618ac387b36dfbfdacb0a7,0xe9c99e23f51e2c9e29fa79814d018e5f4c84b639,248473212077991500000
0x660255af9aa0300bb168dce9db30a7baaa88c751,0xfdae019a0800d1df22812220771ec3dc97298c9f,15802893380427900000000
0xb7abf73d250806524a40c353e6e46d95f1196817,0x4848662195c4c75e846f609b9eeaed3fc35187bb,823986965535545000000
0x4797b4e6472b6eea030b0661a495de6fc042089e,0xde74424dcd194ce639f0263584fc0483994d9d71,927633128432940000000
0xd6e9015d8fad5fdcbd253c6069992e4141eb0724,0x508ddc0e653d62e3b5c9456c88fe5aae5cb79f12,176076786218330500000
0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,0x082f0aaafa11d5c95541d1f1862d8e55df9d6699,1766026675295605000000
0xde5ebbbd0d23a6a83300d52b958589bd9149de27,0x6829038d2eed0673c3d58875fb2c854954d5b6c0,2285953066495460000000
0x2fa56a27bb0761ccab42d9b635a9e1f6fd476219,0xffed47d787a9adc2b9fd6ab086545934a96388f7,451511262016358500000
0xe5419d32eedea69a01d03f0972c21c55f0475ea2,0x122bb69ed67ae39ca49f0337f36f4014a369e1db,858852962947620000000
0x487978506c58deedfc22a12e02a784d07c27ab71,0x6f0169620a73a47a8ebc8cc214379f73fa199805,1371027265870230000000
0xf2650c2b30dc835da174021e178ab0239d188c00,0x0807f599d31fe0203415a912571937345a9e7a53,385907077760539000000
0x13c23a4af0fc91fd064cdd21ca57eedf92c063d0,0x3bc3bf8ab7dd29aa17036b1237e18b79d298cec3,15802893380427900000000
0x9dbe7ef6ad6078d9ac3e826dc8da73e697ceea1d,0x7005e329c0714ddd4f21b92c5833aa4df83c3497,1246776647932435000000
0x7a1671067ad16fba6b2414ffadb2e158dbb0c935,0x3446b3ba61f0579040fd406427cf49c2796978a0,1537994474199410000000
0x8e746bdab39e13a7b318a8a236c6953334ea650b,0xd478b6e67faac1d1b446f6199dab3a3ea16c5d5e,1032868893840210000000
0x6271d199af035dc791d00feb62fba4cb5c3d2b31,0x9bf3ee44ad541685641e2d75ed3c5737719f0a33,15802893380427900000000
0x88829b6cfbd56148dbc170c11ff935deb76eb55c,0x55450b008755f8ea5767f7af64c2e8416b3b3db3,15802893380427900000000
0xac58d7cfe5a11ec4792e25c4f70e54e6e499b4c7,0x2ed3d98a8070dd4398bce5d8990b693a2fa35d74,144980674374780000000
0x045cdee649d6e1f389bb9e08675ead66ad1ae053,0x381067e100c50b5d218cff3b969ff824282d0c8e,4405655080183950000000
0x25493740e4507cbcce792b951a9eff3953b774cd,0x9f7fd90ce7a4a28b2ee6ccb57caac1972bd783a1,183861502202774000000
0x55dd61770526691c57a2b65447e3385f2c2fadb8,0x010e0bfb87d8ad2d6a908473e215aafe1bbd1d68,15802893380427900000000
0x9c529af39499eec506ac31fdfa13bb299c2c2a55,0x154aeb67873b28d87b3d5930f3f74f624310ef0d,3182527240954820000000
0xa8d70d963cc2784aa405e288c4ca70d68c76397f,0xbaad5ad7d4264666da5c08417dc588379315b3a1,314485479717205000000
0x6913acb8556d198ecc83048a576aec3b479647ca,0xb2047485b385270e6301b4e8d8c200e5107915ff,183541124877641500000
0x39fc268e33e0bd9bf8e685dad0b4b3a1b8c8899f,0x88f1bfecb02c9c616d5b2307810f17c4f34beddb,1137610555447785000000
0xc5f6b52bdabce080a68b49e80ea264699c174882,0x1b4e3b3df037bd78868cd9527141471dcf797751,2036227074777105000000
0x33b87d97c0b20af9310d6ef56202aeec0d9a3780,0x4d4b5f0f80062d1b07f20b056d9cda981985fdc2,164185930700014000000
0x096eb2ebd3d6908432dc092c38714e1969725f3d,0x48ab5bb7868c94c1474bce3ccb01fb868e20ca8c,1921525766039660000000
0x9bc84c99f7d6f7081d8fbc614bcff790eb553a11,0x615bd01c56840a8f75683015400d7cf70db9447e,2274658822878565000000
0x25392fc3268ed63fd2ee47747d92d2fb05bda1fe,0x41597cd9afa4319f0e711471b8acbc617f3dbc35,91850630431948500000
0xfba7ee19d209664e5f03e1bf66b4b4bbe8518262,0x1ba2745bb120109d4e9e426d74414fef64c5506e,414308100955417500000
0x04d5a78e43e2ce0f8c1c0e00f542342f2bdc193f,0x53ecb474decb7ba8b1742662b87509f094c40506,684107886554460000000
0x506e211e2597e7697309a532cb6227a0b559032b,0xffe84e9e2bbacb5535cf2a06f79bd1413a3ec981,12220904214197550000000
0xa26af2851372264b5ed1a481b2a28ebee26cf6f0,0xc3fc859e52e7789d46d7f24a0afba8866c155080,4560038844854265000000
0x3b2ffeddccf8d12acdfdcebafade1317dda9cb89,0x9a8e814776b30531e8afc612c5ed00e5a76e0422,1005879385082070000000
0x66cd49a32921caa3dc1414fe3261a4fc29cc783e,0x3cf11ca36615eb6dff8344add390f2408b7d98ab,2668933037526715000000
0x9d8f02c333646d5982d8a31289f0545034d0eee6,0x5e8c997a939d6489479555b5a10a49185c84d8e8,969244127332910000000
0x0829ca409fc92ac16a9749033cccfd094bda2bbf,0x2bd487d7cd799af8daf2bd127cdcf2584e47a568,15802893380427900000000
0x8d106c747cd21272d4c9ff0af8d53a9c9aca25d2,0xa450b9a10fbc8599522bf6379a7509e6cd54a742,1755877087922570000000
0x433e8daad2178f5e9db70e0a75252f8f8f72c52d,0x9148fdb7bec90a72555aab83f144f757698692d3,250413723103010000000
0x3195c3f94154364e897711e501e104f40d8e23fb,0x84048f556ecb35729721ea2984b8a458963094f7,986058953723325000000
0x26d18bd5fa215f455ba87b606ea1c782def61c43,0xa7db5be838493a7650e250c798e1e11ffb357839,3432838245250855000000
0x61eca06a20a6b7f09efbe78117a9cc632e332227,0x67d739c50260c8cd7cffb119f84d9a9921c2e6f5,15802893380427900000000
0xa1be929d4779f79809e7afd53eb442d9292d0b84,0x06523c2aa89178ac6dfa6820569221effab3df6c,6365054176387050000000
0x694a20d325199b94698778f2ded782792516a726,0xde0c4d6da24df17c63ae2e09570a6d652504c7e2,2703740016399645000000
